path	baseline_line	disposition	destination	evidence
api/tests/Wallow.Architecture.Tests/CleanArchitectureTests.cs	122	rewrite		Read dependency and sealing exclusions; inheritance does not prevent sealing a derived class, so remove that false necessity. Preserve warning scopes without claiming culture-sensitive comparison is universally safe.
api/tests/Wallow.Architecture.Tests/CleanArchitectureTests.cs	123	rewrite		Read dependency and sealing exclusions; inheritance does not prevent sealing a derived class, so remove that false necessity. Preserve warning scopes without claiming culture-sensitive comparison is universally safe.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	5	rewrite		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	6	rewrite		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	7	rewrite		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	27	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	48	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	71	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	119	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	140	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CqrsConventionTests.cs	163	remove		Read command/query type selection and matching-handler checks; remove repeated conventions and incorrect predicate-only rationale for parameterless Any calls.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	1	rewrite		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	5	rewrite		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	30	rewrite		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	33	remove		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	36	remove		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	47	rewrite		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	59	remove		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	109	remove		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	138	remove		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CrossTenantTestGateTests.cs	140	rewrite		Read fixed test-file list, workflow substring checks and indentation parser; it does not discover every isolation test or prove a CI run. Remove historical review claims and preserve parser assumption.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	15	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	55	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	64	remove		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	138	remove		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	194	remove		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	199	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	200	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	201	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	217	remove		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	275	remove		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	277	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	323	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	348	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	349	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	368	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	369	rewrite		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/CustomInstrumentExportTests.cs	397	keep		Read metric reader/exporter and activity probes with naming/negative controls; a nonnull activity alone cannot identify which process listener sampled it, and selected probes do not exhaust every instrument. Remove incident history and unique-failure-cause claims; preserve bare/dotted prefix, independent naming and ambient-parent controls.
api/tests/Wallow.Architecture.Tests/DenyByDefaultAuthorizationTests.cs	7	rewrite		Read source substring check and reflected authorization attributes; remove stale claim fallback is unset and avoid presenting textual wiring check as runtime denial proof.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	13	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	18	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	22	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	30	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	34	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	42	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationBundleRemovalTests.cs	46	remove		Read MSBuild target and entrypoint absence assertions; all comments are redundant Arrange/Act/Assert markers.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	23	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	24	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	25	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	26	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	27	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	28	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/MigrationRemovalTests.cs	29	remove		Read remaining file-existence tests; remove history of deleted source tests rather than documenting absent methods in this class.
api/tests/Wallow.Architecture.Tests/ModuleIsolationTests.cs	4	rewrite		Read module/layer MemberData factory; xUnit also permits property sources, so replace false restriction while retaining CA1024 scope.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	7	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	8	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	9	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	10	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	11	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	12	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	13	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	14	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	15	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	16	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	17	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	18	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	19	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	20	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	21	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/ModuleRegistrationTests.cs	22	remove		Read remaining reflected AddModule convention test; remove history of deleted tests and obsolete method names.
api/tests/Wallow.Architecture.Tests/Modules/ModuleErrorCatalogTests.cs	14	keep		Read direct module AddServices invocation and reflected public catalog fields/properties compared with registrations; retained useful feature-flag bypass rationale.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFeatureFlagTests.cs	6	rewrite		Read checked-in JSON overlay loading and IConfiguration key comparisons; retain configuration coverage without claiming the full host provider pipeline or discussing source-test classification.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFeatureFlagTests.cs	28	rewrite		Read checked-in JSON overlay loading and IConfiguration key comparisons; retain configuration coverage without claiming the full host provider pipeline or discussing source-test classification.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	15	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	41	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	55	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	72	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	130	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	131	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	150	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	151	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	152	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	209	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	210	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	211	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	230	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	231	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	246	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	269	remove		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	283	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleFlagShapeTests.cs	305	rewrite		Read scalar/structured cases, actual environment provider test, FeatureManager comparator and JSON file loader; retain independent comparison purpose without historical narrative, complete-host-pipeline equivalence or claim malformed scalar reads as false in every IConfiguration API.
api/tests/Wallow.Architecture.Tests/Modules/ModuleRegistryTests.cs	13	rewrite		Read ReferenceEquals checks and reflected host lists with all enabled flags; retain object-identity rationale without bead history or unnecessary visibility claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleRegistryTests.cs	30	rewrite		Read ReferenceEquals checks and reflected host lists with all enabled flags; retain object-identity rationale without bead history or unnecessary visibility claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleRegistryTests.cs	119	rewrite		Read ReferenceEquals checks and reflected host lists with all enabled flags; retain object-identity rationale without bead history or unnecessary visibility claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleRegistryTests.cs	128	rewrite		Read ReferenceEquals checks and reflected host lists with all enabled flags; retain object-identity rationale without bead history or unnecessary visibility claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleRegistryTests.cs	146	rewrite		Read ReferenceEquals checks and reflected host lists with all enabled flags; retain object-identity rationale without bead history or unnecessary visibility claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	18	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	180	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	192	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	217	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	309	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	331	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	338	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	365	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	378	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	379	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	383	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	410	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	414	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	415	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	416	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	438	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleSchemaTests.cs	439	rewrite		Read operation schema extraction, context factory/scope ownership and host registration helpers; extraction does not parse arbitrary SQL operations, localhost is not inherently unreachable, and disposing one scoped context does not poison other scopes. Retain independent migration expectation and ownership reasons without complete-host/all-schema claims.
api/tests/Wallow.Architecture.Tests/Modules/ModuleToggleTests.cs	35	rewrite		Read explicit false/absent flag setup and assertions for Storage/Announcements only; old text overstated coverage of all absent modules.
api/tests/Wallow.Architecture.Tests/Modules/ModuleToggleTests.cs	48	rewrite		Read explicit false/absent flag setup and assertions for Storage/Announcements only; old text overstated coverage of all absent modules.
api/tests/Wallow.Architecture.Tests/Modules/ModuleToggleTests.cs	49	rewrite		Read explicit false/absent flag setup and assertions for Storage/Announcements only; old text overstated coverage of all absent modules.
api/tests/Wallow.Architecture.Tests/Modules/ModuleToggleTests.cs	97	rewrite		Read explicit false/absent flag setup and assertions for Storage/Announcements only; old text overstated coverage of all absent modules.
api/tests/Wallow.Architecture.Tests/MultiTenancy/TenantAwareDbContextTests.cs	69	protected		Read fixture DbSet properties and model configuration; preserve ReSharper suppression spelling and target placement.
api/tests/Wallow.Architecture.Tests/MultiTenancy/TenantAwareDbContextTests.cs	71	protected		Read fixture DbSet properties and model configuration; preserve ReSharper suppression spelling and target placement.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	7	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	8	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	9	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	10	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	38	remove		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
